InvoiceNo,StockCode,Description,Category,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
530886,P1007,Wireless Mouse,Books,3,2026-05-11 19:21:00,11.56,10048.0,Spain,34.68
517223,P1110,Study Guide,Office,3,2026-05-11 19:22:00,45.08,10037.0,United States,135.24
523195,P1044,Jeans,Toys,3,2026-05-11 19:24:00,68.52,11984.0,Australia,205.56
529855,P1058,Bluetooth Speaker,Books,3,2026-05-11 19:41:00,16.5,11786.0,United Kingdom,49.5
511466,P1091,Wireless Mouse,Books,2,2026-05-11 19:53:00,21.59,11485.0,United Kingdom,43.18
512132,P1066,Backpack,Toys,2,2026-05-11 19:54:00,83.12,11195.0,India,166.24
523719,P1094,Backpack,Office,3,2026-05-11 20:20:00,62.59,10805.0,United Kingdom,187.77
527756,P1050,Storage Box,Electronics,2,2026-05-11 20:34:00,165.57,11457.0,Netherlands,331.14
523969,P1039,Notebook,Home & Kitchen,5,2026-05-11 20:39:00,124.55,12117.0,India,622.75
514332,P1119,Wireless Mouse,Fashion,1,2026-05-11 20:48:00,110.39,11825.0,Canada,110.39
529968,P1043,T-Shirt,Toys,2,2026-05-11 20:51:00,5.95,10688.0,India,11.9
522658,P1053,Novel,Sports,1,2026-05-11 21:05:00,50.66,12131.0,Canada,50.66
514932,P1109,Novel,Fashion,3,2026-05-11 21:09:00,32.8,11929.0,Italy,98.4
505530,P1003,Smart Watch,Fashion,5,2026-05-11 21:10:00,89.28,12341.0,United Kingdom,446.4
505417,P1103,Lip Balm,Electronics,3,2026-05-11 21:19:00,84.45,10140.0,India,253.35
502905,P1054,Study Guide,Beauty,2,2026-05-11 21:35:00,75.6,11948.0,Germany,151.2
509385,P1021,Cookware Set,Sports,8,2026-05-11 21:42:00,128.27,12442.0,Canada,1026.16
509095,P1009,Water Bottle,Fashion,3,2026-05-11 21:47:00,39.7,11368.0,India,119.1
529555,P1032,USB Cable,Home & Kitchen,3,2026-05-11 21:52:00,40.47,10906.0,India,121.41
504950,P1039,Notebook,Home & Kitchen,4,2026-05-12 08:00:00,128.31,11167.0,Italy,513.24
502985,P1057,Wireless Headphones,Fashion,5,2026-05-12 08:05:00,64.04,12337.0,Spain,320.2
512731,P1107,Coffee Mug,Beauty,3,2026-05-12 08:22:00,49.21,11651.0,United Kingdom,147.63
522661,P1016,Jeans,Fashion,2,2026-05-12 08:24:00,57.88,12292.0,France,115.76
522486,P1015,T-Shirt,Electronics,7,2026-05-12 08:52:00,220.5,10970.0,Germany,1543.5
524416,P1048,Shampoo,Books,3,2026-05-12 08:58:00,21.83,10266.0,India,65.49
523984,P1059,Smart Watch,Home & Kitchen,4,2026-05-12 09:19:00,38.3,12241.0,India,153.2
504595,P1108,Bedsheet,Home & Kitchen,4,2026-05-12 09:25:00,59.58,11194.0,United States,238.32
515622,P1020,Shampoo,Sports,1,2026-05-12 09:29:00,29.76,11760.0,India,29.76
524581,P1106,Storage Box,Beauty,4,2026-05-12 09:36:00,13.09,12367.0,India,52.36
513873,P1061,Power Bank,Home & Kitchen,3,2026-05-12 09:39:00,32.18,11020.0,United Kingdom,96.54
509132,P1024,Bedsheet,Toys,7,2026-05-12 09:46:00,92.47,11558.0,Netherlands,647.29
528459,P1071,T-Shirt,Fashion,3,2026-05-12 09:48:00,33.53,12365.0,Italy,100.59
519063,P1073,Face Wash,Home & Kitchen,4,2026-05-12 10:00:00,77.95,10149.0,France,311.8
510800,P1016,Jeans,Fashion,3,2026-05-12 10:01:00,47.62,11169.0,Canada,142.86
521671,P1047,Lip Balm,Fashion,3,2026-05-12 10:03:00,45.03,11510.0,Spain,135.09
521432,P1013,Running Shoes,Sports,5,2026-05-12 10:28:00,47.61,12127.0,Netherlands,238.05
512881,P1096,Pen Set,Beauty,2,2026-05-12 10:37:00,58.29,11392.0,Italy,116.58
502553,P1055,Board Game,Office,5,2026-05-12 10:39:00,2.36,10432.0,France,11.8
525707,P1056,Building Blocks,Office,5,2026-05-12 11:07:00,16.85,12379.0,United Kingdom,84.25
528889,P1044,Jeans,Toys,6,2026-05-12 11:19:00,55.62,11392.0,Australia,333.72
513538,P1002,Bluetooth Speaker,Home & Kitchen,8,2026-05-12 11:26:00,134.78,10301.0,India,1078.24
523569,P1013,Running Shoes,Sports,3,2026-05-12 11:28:00,38.41,11346.0,United Kingdom,115.23
504046,P1103,Lip Balm,Electronics,4,2026-05-12 11:30:00,66.63,11663.0,United Kingdom,266.52
524352,P1054,Study Guide,Beauty,4,2026-05-12 11:31:00,71.74,11830.0,Germany,286.96
531306,P1034,Keyboard,Beauty,4,2026-05-12 11:33:00,60.37,12255.0,India,241.48
515656,P1069,Running Shoes,Fashion,3,2026-05-12 11:37:00,50.18,10117.0,Spain,150.54
529263,P1096,Pen Set,Beauty,3,2026-05-12 11:42:00,53.72,10257.0,United Kingdom,161.16
519433,P1100,Jeans,Toys,3,2026-05-12 12:11:00,37.7,10421.0,United Kingdom,113.1
529225,P1109,Novel,Fashion,3,2026-05-12 12:27:00,35.12,10709.0,Netherlands,105.36
507169,P1057,Wireless Headphones,Fashion,4,2026-05-12 12:29:00,89.23,11423.0,Netherlands,356.92
507482,P1043,T-Shirt,Toys,3,2026-05-12 12:37:00,6.58,11491.0,United Kingdom,19.74
514098,P1118,Keyboard,Fashion,3,2026-05-12 12:47:00,131.86,10081.0,France,395.58
520039,P1081,Novel,Fashion,2,2026-05-12 12:51:00,103.71,10054.0,United Kingdom,207.42
506259,P1104,Shampoo,Home & Kitchen,2,2026-05-12 12:58:00,20.47,11796.0,United Kingdom,40.94
514991,P1038,Backpack,Electronics,4,2026-05-12 12:58:00,42.55,11145.0,France,170.2
514909,P1051,Coffee Mug,Sports,3,2026-05-12 13:21:00,109.42,12056.0,United Kingdom,328.26
518702,P1115,Smart Watch,Sports,4,2026-05-12 13:27:00,113.51,11834.0,Italy,454.04
520575,P1108,Bedsheet,Home & Kitchen,4,2026-05-12 13:47:00,59.0,10449.0,India,236.0
510964,P1008,Desk Lamp,Fashion,3,2026-05-12 13:50:00,72.58,11078.0,Spain,217.74
528879,P1011,Notebook,Electronics,3,2026-05-12 13:57:00,60.58,10994.0,India,181.74
526549,P1083,Board Game,Office,5,2026-05-12 14:02:00,41.57,11863.0,India,207.85
530669,P1011,Notebook,Electronics,1,2026-05-12 14:06:00,69.2,11210.0,India,69.2
514811,P1080,Bedsheet,Beauty,2,2026-05-12 14:09:00,62.23,10906.0,United Kingdom,124.46
530354,P1029,Wireless Headphones,Electronics,2,2026-05-12 14:12:00,174.9,11702.0,India,349.8
524998,P1099,T-Shirt,Fashion,3,2026-05-12 14:13:00,100.88,10209.0,India,302.64
525916,P1015,T-Shirt,Electronics,2,2026-05-12 14:31:00,228.13,11459.0,Italy,456.26
522434,P1045,Face Wash,Beauty,1,2026-05-12 14:37:00,43.65,11110.0,India,43.65
519786,P1019,Lip Balm,Fashion,7,2026-05-12 14:40:00,102.89,11107.0,Netherlands,720.23
518139,P1022,Storage Box,Office,6,2026-05-12 14:43:00,3.29,12047.0,India,19.74
521403,P1071,T-Shirt,Fashion,1,2026-05-12 15:14:00,28.4,10789.0,India,28.4
507525,P1071,T-Shirt,Fashion,1,2026-05-12 15:32:00,32.17,11696.0,India,32.17
505293,P1077,Cookware Set,Office,3,2026-05-12 15:47:00,56.15,11891.0,India,168.45
500874,P1019,Lip Balm,Fashion,5,2026-05-12 16:02:00,79.91,12091.0,United Kingdom,399.55
519867,P1061,Power Bank,Home & Kitchen,3,2026-05-12 16:20:00,31.6,11117.0,India,94.8
505505,P1094,Backpack,Office,2,2026-05-12 16:21:00,52.19,12374.0,United Kingdom,104.38
528497,P1101,Face Wash,Beauty,1,2026-05-12 16:23:00,51.66,10746.0,Germany,51.66
503379,P1115,Smart Watch,Sports,1,2026-05-12 16:27:00,147.33,11661.0,India,147.33
504337,P1112,Building Blocks,Electronics,2,2026-05-12 16:35:00,128.13,10227.0,India,256.26
526974,P1056,Building Blocks,Office,2,2026-05-12 16:46:00,19.71,12446.0,Italy,39.42
513741,P1106,Storage Box,Beauty,4,2026-05-12 17:10:00,10.86,10190.0,United States,43.44
509479,P1040,Pen Set,Toys,3,2026-05-12 17:15:00,28.19,12446.0,Canada,84.57
503615,P1120,Desk Lamp,Fashion,3,2026-05-12 17:18:00,77.83,11054.0,Germany,233.49
512615,P1018,Moisturizer,Office,1,2026-05-12 17:59:00,53.61,12234.0,Australia,53.61
503647,P1061,Power Bank,Home & Kitchen,3,2026-05-12 18:10:00,35.11,10168.0,Netherlands,105.33
525996,P1018,Moisturizer,Office,2,2026-05-12 18:25:00,60.0,10305.0,India,120.0
504369,P1032,USB Cable,Home & Kitchen,2,2026-05-12 18:31:00,35.94,10947.0,United States,71.88
506538,P1080,Bedsheet,Beauty,6,2026-05-12 18:38:00,56.11,11497.0,United Kingdom,336.66
500227,P1111,Board Game,Office,2,2026-05-12 18:38:00,37.15,11797.0,India,74.3
521011,P1016,Jeans,Fashion,3,2026-05-12 18:40:00,51.75,12329.0,United Kingdom,155.25
508756,P1008,Desk Lamp,Fashion,3,2026-05-12 18:55:00,91.1,11770.0,India,273.3
514347,P1112,Building Blocks,Electronics,3,2026-05-12 19:06:00,127.32,11868.0,United States,381.96
517953,P1008,Desk Lamp,Fashion,5,2026-05-12 19:16:00,76.6,11089.0,United Kingdom,383.0
513835,P1063,Wireless Mouse,Office,2,2026-05-12 19:20:00,50.73,12062.0,Australia,101.46
514910,P1019,Lip Balm,Fashion,5,2026-05-12 19:41:00,105.31,11059.0,France,526.55
505402,P1021,Cookware Set,Sports,5,2026-05-12 19:43:00,114.41,10030.0,United Kingdom,572.05
500627,P1050,Storage Box,Electronics,4,2026-05-12 19:54:00,163.92,11883.0,Australia,655.68
506101,P1003,Smart Watch,Fashion,3,2026-05-12 20:26:00,80.51,11649.0,Germany,241.53
512834,P1110,Study Guide,Office,3,2026-05-12 20:40:00,38.49,11445.0,France,115.47
504396,P1044,Jeans,Toys,4,2026-05-12 20:41:00,54.34,12434.0,France,217.36
505181,P1028,Building Blocks,Home & Kitchen,3,2026-05-12 20:41:00,117.18,10314.0,India,351.54
521768,P1077,Cookware Set,Office,4,2026-05-12 21:06:00,51.46,12051.0,United Kingdom,205.84
526975,P1017,Face Wash,Books,3,2026-05-12 21:08:00,41.04,11473.0,India,123.12
524694,P1094,Backpack,Office,1,2026-05-12 21:13:00,58.24,10904.0,Germany,58.24
509756,P1065,Water Bottle,Office,4,2026-05-12 21:16:00,7.27,11168.0,Netherlands,29.08
510526,P1117,Power Bank,Beauty,1,2026-05-12 21:42:00,61.69,10989.0,India,61.69
514714,P1099,T-Shirt,Fashion,6,2026-05-12 21:57:00,81.6,11664.0,Spain,489.6
516942,P1086,Bluetooth Speaker,Books,2,2026-05-13 08:02:00,43.18,12054.0,United States,86.36
518332,P1012,Pen Set,Electronics,3,2026-05-13 08:17:00,152.59,11545.0,United States,457.77
512675,P1104,Shampoo,Home & Kitchen,3,2026-05-13 08:39:00,26.32,10120.0,Germany,78.96
520067,P1017,Face Wash,Books,1,2026-05-13 08:42:00,36.34,12495.0,United Kingdom,36.34
523930,P1078,Storage Box,Sports,3,2026-05-13 08:45:00,16.48,11423.0,India,49.44
506625,P1021,Cookware Set,Sports,3,2026-05-13 08:51:00,97.46,10925.0,Canada,292.38
520532,P1017,Face Wash,Books,5,2026-05-13 08:57:00,43.17,11789.0,Spain,215.85
507652,P1074,Moisturizer,Home & Kitchen,3,2026-05-13 09:33:00,8.93,11026.0,Germany,26.79
521849,P1118,Keyboard,Fashion,1,2026-05-13 09:41:00,129.04,11237.0,India,129.04
509033,P1061,Power Bank,Home & Kitchen,3,2026-05-13 09:43:00,29.1,10913.0,United Kingdom,87.3
527960,P1067,Notebook,Home & Kitchen,5,2026-05-13 10:03:00,30.57,11540.0,United Kingdom,152.85
508861,P1087,Smart Watch,Fashion,2,2026-05-13 10:03:00,21.34,10418.0,United Kingdom,42.68
529064,P1111,Board Game,Office,2,2026-05-13 10:08:00,39.61,10974.0,Germany,79.22
520175,P1100,Jeans,Toys,3,2026-05-13 10:15:00,40.11,12054.0,Italy,120.33
525950,P1093,Water Bottle,Sports,2,2026-05-13 10:16:00,116.2,11068.0,India,232.4
504956,P1100,Jeans,Toys,3,2026-05-13 10:22:00,40.3,11420.0,France,120.9
506575,P1036,Desk Lamp,Office,3,2026-05-13 10:52:00,14.64,11617.0,India,43.92
502805,P1081,Novel,Fashion,3,2026-05-13 10:58:00,109.65,10473.0,India,328.95
515108,P1079,Coffee Mug,Fashion,4,2026-05-13 11:01:00,118.32,11455.0,India,473.28
528690,P1093,Water Bottle,Sports,3,2026-05-13 11:11:00,111.53,10228.0,India,334.59
522904,P1112,Building Blocks,Electronics,3,2026-05-13 11:31:00,134.52,10823.0,Canada,403.56
503883,P1039,Notebook,Home & Kitchen,2,2026-05-13 11:52:00,144.67,10688.0,Netherlands,289.34
506702,P1051,Coffee Mug,Sports,3,2026-05-13 12:13:00,119.46,12229.0,Australia,358.38
509985,P1110,Study Guide,Office,5,2026-05-13 12:17:00,40.45,11915.0,Germany,202.25
514102,P1081,Novel,Fashion,5,2026-05-13 12:20:00,106.4,10841.0,India,532.0
501941,P1039,Notebook,Home & Kitchen,5,2026-05-13 12:21:00,133.13,10708.0,Netherlands,665.65
519183,P1051,Coffee Mug,Sports,2,2026-05-13 12:22:00,123.3,11530.0,Australia,246.6
504952,P1050,Storage Box,Electronics,3,2026-05-13 12:33:00,180.74,10011.0,India,542.22
527397,P1012,Pen Set,Electronics,4,2026-05-13 12:47:00,142.28,12495.0,Netherlands,569.12
505768,P1114,Bluetooth Speaker,Fashion,1,2026-05-13 12:58:00,51.59,10324.0,India,51.59
501281,P1079,Coffee Mug,Fashion,3,2026-05-13 13:07:00,117.84,11087.0,France,353.52
529731,P1064,Desk Lamp,Toys,1,2026-05-13 13:43:00,63.21,11464.0,India,63.21
515854,P1033,Power Bank,Fashion,1,2026-05-13 13:50:00,26.38,11403.0,Netherlands,26.38
531381,P1089,Power Bank,Home & Kitchen,3,2026-05-13 13:51:00,16.28,10774.0,United Kingdom,48.84
531015,P1069,Running Shoes,Fashion,3,2026-05-13 13:57:00,46.02,12212.0,Italy,138.06
515481,P1057,Wireless Headphones,Fashion,3,2026-05-13 14:06:00,62.32,11621.0,India,186.96
513896,P1101,Face Wash,Beauty,2,2026-05-13 14:19:00,50.58,10345.0,United Kingdom,101.16
515701,P1085,Wireless Headphones,Books,4,2026-05-13 14:28:00,31.01,12077.0,Germany,124.04
524088,P1112,Building Blocks,Electronics,3,2026-05-13 14:33:00,119.48,10617.0,United Kingdom,358.44
518585,P1030,Bluetooth Speaker,Fashion,3,2026-05-13 14:38:00,54.78,10021.0,India,164.34
530241,P1103,Lip Balm,Electronics,3,2026-05-13 14:57:00,73.0,10841.0,Australia,219.0
527499,P1037,Water Bottle,Sports,5,2026-05-13 15:01:00,40.02,11335.0,United Kingdom,200.1
514065,P1101,Face Wash,Beauty,3,2026-05-13 15:02:00,48.65,11684.0,Spain,145.95
506792,P1045,Face Wash,Beauty,5,2026-05-13 15:16:00,45.59,11326.0,France,227.95
507052,P1001,Wireless Headphones,Electronics,4,2026-05-13 15:29:00,116.58,10277.0,Netherlands,466.32
501381,P1044,Jeans,Toys,2,2026-05-13 15:30:00,61.21,11418.0,United Kingdom,122.42
516525,P1021,Cookware Set,Sports,4,2026-05-13 15:31:00,116.47,10483.0,Spain,465.88
527587,P1066,Backpack,Toys,3,2026-05-13 15:34:00,76.53,10595.0,Italy,229.59
520191,P1060,USB Cable,Fashion,2,2026-05-13 15:36:00,56.35,10445.0,Canada,112.7
501947,P1030,Bluetooth Speaker,Fashion,3,2026-05-13 15:40:00,65.95,12191.0,Canada,197.85
524542,P1061,Power Bank,Home & Kitchen,2,2026-05-13 15:41:00,31.87,10139.0,India,63.74
520484,P1095,Notebook,Toys,4,2026-05-13 16:00:00,19.38,11078.0,France,77.52
515560,P1119,Wireless Mouse,Fashion,3,2026-05-13 16:04:00,84.0,11903.0,United Kingdom,252.0
504276,P1066,Backpack,Toys,3,2026-05-13 16:10:00,73.67,10118.0,Canada,221.01
525355,P1009,Water Bottle,Fashion,4,2026-05-13 16:19:00,40.48,10912.0,Australia,161.92
500604,P1070,Yoga Mat,Beauty,3,2026-05-13 16:50:00,73.18,10806.0,United Kingdom,219.54
527139,P1006,Keyboard,Sports,3,2026-05-13 16:56:00,112.4,10577.0,India,337.2
501513,P1052,Bedsheet,Home & Kitchen,4,2026-05-13 17:00:00,27.9,10049.0,United Kingdom,111.6
525251,P1096,Pen Set,Beauty,1,2026-05-13 17:06:00,69.18,10480.0,India,69.18
524923,P1118,Keyboard,Fashion,4,2026-05-13 17:10:00,111.6,11987.0,India,446.4
529539,P1108,Bedsheet,Home & Kitchen,4,2026-05-13 17:14:00,59.41,12120.0,India,237.64
506380,P1062,Keyboard,Office,2,2026-05-13 17:17:00,30.96,10502.0,United States,61.92
525574,P1014,Yoga Mat,Toys,4,2026-05-13 17:39:00,53.03,11088.0,India,212.12
502788,P1098,Yoga Mat,Books,3,2026-05-13 17:46:00,7.91,11070.0,United Kingdom,23.73
520716,P1035,Wireless Mouse,Books,2,2026-05-13 17:51:00,42.05,10186.0,India,84.1
521317,P1079,Coffee Mug,Fashion,4,2026-05-13 18:10:00,119.25,12015.0,Australia,477.0
518139,P1014,Yoga Mat,Toys,4,2026-05-13 18:13:00,50.85,11421.0,United Kingdom,203.4
520586,P1059,Smart Watch,Home & Kitchen,5,2026-05-13 18:29:00,42.46,12460.0,Italy,212.3
517393,P1076,Shampoo,Fashion,1,2026-05-13 18:52:00,79.71,11109.0,Australia,79.71
512827,P1052,Bedsheet,Home & Kitchen,3,2026-05-13 18:54:00,27.32,11562.0,India,81.96
514258,P1117,Power Bank,Beauty,3,2026-05-13 19:09:00,53.74,11241.0,United Kingdom,161.22
501041,P1018,Moisturizer,Office,4,2026-05-13 19:09:00,60.01,10014.0,United Kingdom,240.04
505540,P1116,USB Cable,Fashion,3,2026-05-13 19:27:00,15.51,10629.0,India,46.53
509362,P1097,Running Shoes,Office,2,2026-05-13 19:29:00,58.83,10999.0,United Kingdom,117.66
522537,P1065,Water Bottle,Office,2,2026-05-13 19:38:00,8.61,12272.0,India,17.22
503432,P1048,Shampoo,Books,5,2026-05-13 19:38:00,21.74,11997.0,France,108.7
523345,P1023,Coffee Mug,Electronics,4,2026-05-13 19:40:00,93.57,11147.0,Spain,374.28
502193,P1035,Wireless Mouse,Books,3,2026-05-13 19:56:00,38.5,10916.0,India,115.5
530629,P1022,Storage Box,Office,5,2026-05-13 20:14:00,3.5,12472.0,United Kingdom,17.5
509988,P1040,Pen Set,Toys,2,2026-05-13 20:43:00,20.98,11634.0,United Kingdom,41.96
504728,P1030,Bluetooth Speaker,Fashion,5,2026-05-13 20:49:00,60.2,10156.0,India,301.0
524417,P1097,Running Shoes,Office,5,2026-05-13 21:02:00,51.64,10370.0,Spain,258.2
520469,P1029,Wireless Headphones,Electronics,2,2026-05-13 21:05:00,155.25,11209.0,India,310.5
522351,P1022,Storage Box,Office,5,2026-05-13 21:21:00,3.79,11392.0,Spain,18.95
520304,P1102,Moisturizer,Fashion,5,2026-05-13 21:36:00,67.07,10362.0,United Kingdom,335.35
501292,P1093,Water Bottle,Sports,2,2026-05-13 21:43:00,112.89,11661.0,France,225.78
526449,P1056,Building Blocks,Office,5,2026-05-13 21:50:00,20.09,12253.0,India,100.45
520587,P1020,Shampoo,Sports,2,2026-05-13 21:54:00,33.11,11154.0,France,66.22
503729,P1001,Wireless Headphones,Electronics,4,2026-05-14 08:36:00,119.09,11878.0,Germany,476.36
501847,P1066,Backpack,Toys,4,2026-05-14 08:40:00,84.89,12125.0,United Kingdom,339.56
502872,P1104,Shampoo,Home & Kitchen,5,2026-05-14 08:51:00,28.57,12253.0,Germany,142.85
505000,P1047,Lip Balm,Fashion,4,2026-05-14 09:10:00,44.94,11984.0,Canada,179.76
510750,P1118,Keyboard,Fashion,2,2026-05-14 09:28:00,109.6,12234.0,India,219.2
518551,P1067,Notebook,Home & Kitchen,3,2026-05-14 09:30:00,31.77,11006.0,United Kingdom,95.31
503833,P1005,Power Bank,Sports,3,2026-05-14 09:36:00,120.31,12440.0,Germany,360.93
531034,P1101,Face Wash,Beauty,4,2026-05-14 09:47:00,48.09,10895.0,Netherlands,192.36
531395,P1073,Face Wash,Home & Kitchen,2,2026-05-14 10:02:00,76.29,11515.0,India,152.58
519274,P1025,Novel,Electronics,2,2026-05-14 10:07:00,157.5,11066.0,United States,315.0
502555,P1020,Shampoo,Sports,4,2026-05-14 10:28:00,35.13,10884.0,India,140.52
514117,P1022,Storage Box,Office,7,2026-05-14 10:33:00,4.13,10722.0,United Kingdom,28.91
509336,P1010,Backpack,Beauty,3,2026-05-14 10:52:00,57.05,12329.0,India,171.15
527018,P1064,Desk Lamp,Toys,3,2026-05-14 10:53:00,66.28,11447.0,India,198.84
511770,P1015,T-Shirt,Electronics,2,2026-05-14 11:04:00,199.98,11040.0,Spain,399.96
530068,P1106,Storage Box,Beauty,3,2026-05-14 11:18:00,13.29,11195.0,India,39.87
524178,P1055,Board Game,Office,4,2026-05-14 11:22:00,1.9,10809.0,Germany,7.6
523000,P1071,T-Shirt,Fashion,4,2026-05-14 11:34:00,35.06,10714.0,Canada,140.24
523669,P1050,Storage Box,Electronics,3,2026-05-14 11:39:00,181.11,11361.0,Canada,543.33
522869,P1007,Wireless Mouse,Books,4,2026-05-14 12:16:00,10.94,11456.0,Spain,43.76
520627,P1107,Coffee Mug,Beauty,4,2026-05-14 12:38:00,44.22,12143.0,France,176.88
529756,P1028,Building Blocks,Home & Kitchen,2,2026-05-14 12:57:00,133.69,10677.0,United States,267.38
524492,P1067,Notebook,Home & Kitchen,4,2026-05-14 13:06:00,31.57,10543.0,Netherlands,126.28
510978,P1071,T-Shirt,Fashion,4,2026-05-14 13:08:00,30.93,12402.0,United Kingdom,123.72
507096,P1029,Wireless Headphones,Electronics,2,2026-05-14 13:21:00,162.07,12469.0,India,324.14
502521,P1070,Yoga Mat,Beauty,2,2026-05-14 13:39:00,67.01,11414.0,India,134.02
517277,P1007,Wireless Mouse,Books,3,2026-05-14 13:39:00,11.35,12110.0,India,34.05
502011,P1073,Face Wash,Home & Kitchen,5,2026-05-14 13:48:00,66.74,10352.0,India,333.7
525529,P1078,Storage Box,Sports,3,2026-05-14 13:49:00,19.19,10552.0,India,57.57
521881,P1106,Storage Box,Beauty,6,2026-05-14 13:50:00,11.2,11996.0,India,67.2
515362,P1042,Yoga Mat,Beauty,2,2026-05-14 13:53:00,80.78,12321.0,India,161.56
501350,P1037,Water Bottle,Sports,2,2026-05-14 13:54:00,44.03,11269.0,Germany,88.06
517348,P1047,Lip Balm,Fashion,2,2026-05-14 13:54:00,48.96,11755.0,United Kingdom,97.92
529161,P1092,Desk Lamp,Books,6,2026-05-14 13:55:00,30.0,11750.0,India,180.0
530003,P1088,USB Cable,Office,6,2026-05-14 14:08:00,19.82,12040.0,Netherlands,118.92
509732,P1019,Lip Balm,Fashion,4,2026-05-14 14:13:00,86.87,10215.0,United States,347.48
500923,P1081,Novel,Fashion,3,2026-05-14 14:15:00,95.95,11045.0,Spain,287.85
520489,P1112,Building Blocks,Electronics,2,2026-05-14 14:40:00,129.25,11543.0,United States,258.5
516813,P1059,Smart Watch,Home & Kitchen,4,2026-05-14 14:51:00,45.43,10225.0,United States,181.72
506400,P1015,T-Shirt,Electronics,7,2026-05-14 14:54:00,221.71,11918.0,India,1551.97
523350,P1027,Board Game,Electronics,3,2026-05-14 15:01:00,97.42,11284.0,India,292.26
526212,P1058,Bluetooth Speaker,Books,5,2026-05-14 15:05:00,16.65,10227.0,Canada,83.25
523673,P1070,Yoga Mat,Beauty,3,2026-05-14 15:18:00,71.05,10330.0,Canada,213.15
525755,P1028,Building Blocks,Home & Kitchen,4,2026-05-14 15:48:00,114.16,11141.0,Spain,456.64
529461,P1038,Backpack,Electronics,5,2026-05-14 15:52:00,48.61,10802.0,India,243.05
510505,P1115,Smart Watch,Sports,4,2026-05-14 15:56:00,129.23,10958.0,Netherlands,516.92
512119,P1074,Moisturizer,Home & Kitchen,4,2026-05-14 16:02:00,9.52,10450.0,Germany,38.08
516983,P1013,Running Shoes,Sports,3,2026-05-14 16:11:00,45.82,10427.0,France,137.46
516802,P1069,Running Shoes,Fashion,6,2026-05-14 16:21:00,46.59,10927.0,Spain,279.54
511187,P1044,Jeans,Toys,3,2026-05-14 16:33:00,56.74,10227.0,India,170.22
507404,P1096,Pen Set,Beauty,6,2026-05-14 16:42:00,66.26,12451.0,India,397.56
513272,P1062,Keyboard,Office,5,2026-05-14 16:43:00,36.64,12141.0,United Kingdom,183.2
515814,P1001,Wireless Headphones,Electronics,2,2026-05-14 16:48:00,129.32,10200.0,Australia,258.64
502945,P1018,Moisturizer,Office,2,2026-05-14 17:29:00,57.67,10248.0,United Kingdom,115.34
528939,P1040,Pen Set,Toys,3,2026-05-14 17:39:00,21.44,11349.0,India,64.32
501377,P1062,Keyboard,Office,3,2026-05-14 17:59:00,32.9,11831.0,United Kingdom,98.7
524912,P1086,Bluetooth Speaker,Books,2,2026-05-14 18:14:00,45.69,11836.0,France,91.38
512908,P1001,Wireless Headphones,Electronics,4,2026-05-14 18:17:00,100.34,11457.0,United Kingdom,401.36
523710,P1012,Pen Set,Electronics,4,2026-05-14 18:18:00,140.34,10293.0,France,561.36
518813,P1093,Water Bottle,Sports,2,2026-05-14 18:27:00,118.21,11775.0,United Kingdom,236.42
519191,P1082,Study Guide,Home & Kitchen,3,2026-05-14 18:57:00,100.78,10996.0,India,302.34
504423,P1025,Novel,Electronics,4,2026-05-14 19:00:00,144.12,11888.0,Netherlands,576.48
